ID,Main,Location,Corporation,Href,Date
208,Senior SAP consultant,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/senior-sap-consultant/5257000,2023-04-04
209,Angular Frontend Developer,Hajdú-Bihar megye,"HSA Kft, ",https://itpeople.hu/allasok/debrecen/angular-frontend-developer/5258000,2023-04-04
210,JAVASCRIPT OKTATÓ,Távmunka,Prooktatás Bt.,https://itpeople.hu/allasok/tavmunka/javascript-oktato/652000,2023-04-04
211,Diákmunka -  PowerBI Trainee,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunkapowerbi-trainee/5254000,2023-04-04
212,Diákmunka - IT gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-x-kerulet/diakmunka-it-gyakornok/5255000,2023-04-04
213,Diákmunka - JUNIOR FULL-STACK FE...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-ix-kerulet/diakmunka-junior-full-stack-fejleszto/5256000,2023-04-04
214,Diákmunka - Szoftvertesztelő gya...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xxiii-kerulet/diakmunka-szoftvertesztelo-gyakornok/5212000,2023-04-04
215,Diákmunka - Szerverüzemeltetési ...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-szerveruzemeltetesi-gyakornok/5213000,2023-04-04
216,Diákmunka - Linux gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xiii-kerulet/diakmunka-linux-gyakornok/5214000,2023-04-04
217,Diákmunka - SERVICE DESK ANALYST...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-service-desk-analyst-german-speaking/5215000,2023-04-04
218,Diákmunka - C++ Developer Trainee,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-c-developer-trainee/5216000,2023-04-04
219,Diákmunka - IT End User Support ...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/mateszalka/diakmunka-it-end-user-support-gyakornok-mateszalka/5217000,2023-04-04
220,Diákmunka - C++ programozó,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-c-programozo/5218000,2023-04-04
221,Diákmunka - IT End User Support ...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xiii-kerulet/diakmunka-it-end-user-support-gyakornok/5221000,2023-04-04
