ID,Main,Location,Corporation,Href,Date
436,SAP Functional Consultant S/4 HANA (QM/PM) module -  Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-functional-consultant-s-4-hana-qm-pm-module-remote-1229876,2023-04-04
437,Network Engineer - Budapest IX./ Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/network-engineer-budapest-ix-hybrid-1229880,2023-04-04
438,SAP Functional Consultant S/4 HANA (CO) module -  Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-functional-consultant-s-4-hana-co-module-remote-1229875,2023-04-04
439,Data Migration Manager - Budapest IX./Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-migration-manager-budapest-ix-remote-1229871,2023-04-04
440,SOC Use Case Analyst – Budapest IX./Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/soc-use-case-analyst-budapest-ix-hybrid-1229873,2023-04-04
441,Project Manager (SAP) – Budapest IX./Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/project-manager-sap-budapest-ix-remote-1229872,2023-04-04
442,Data Migration Consultant (FI/CO/MM) - Budapest IX./Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-migration-consultant-fi-co-mm-budapest-ix-hybrid-1229874,2023-04-04
443,Data Privacy IT Specialist – Budapest IX./Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-privacy-it-specialist-budapest-ix-hybrid-1229870,2023-04-04
444,"Functional Consultant, MES - Remote","Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-consultant-mes-remote-1229877,2023-04-04
445,Backup Storage Engineer -  Budapest IX./ Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/backup-storage-engineer-budapest-ix-hybrid-1229879,2023-04-04
446,Mid/Senior Node.JS Developer – Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-nodejs-developer-remote-1229882,2023-04-04
447,SAP Functional Consultant S/4 HANA (PP) module -  Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-functional-consultant-s-4-hana-pp-module-remote-1229878,2023-04-04
448,Data Migration Manager – Budapest IX./ Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/data-migration-manager-budapest-ix-remote-1229769,2023-04-04
