ID,Main,Location,Corporation,Href,Date
857,Software Engineering - Development (Demand Manager),Budapest,Kyndryl,https://www.profession.hu/allas/software-engineering-development-demand-manager-kyndryl-2128867?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
858,It support specialist,Budapest,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/it-support-specialist-beck-and-partners-kft-budapest-2118869?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
859,Software Engineering - Development (Scrum Master),Budapest,Kyndryl,https://www.profession.hu/allas/software-engineering-development-scrum-master-kyndryl-2128853?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
860,ERP Specialist,Kisújszállás,Adecco Kft.,https://www.profession.hu/allas/erp-specialist-adecco-kft-kisujszallas-2119747?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
861,Bcm szakértő,Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/bcm-szakerto-raiffeisen-bank-zrt-budapest-2128855?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
862,Junior/medior rendszerszervező (core banking terület),Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/junior-medior-rendszerszervezo-core-banking-terulet-raiffeisen-bank-zrt-budapest-2128854?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
863,IT üzleti elemző,Budapest,UniCredit Bank Zrt.,https://www.profession.hu/allas/it-uzleti-elemzo-unicredit-bank-zrt-2128766?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
864,German Speaking Service Desk Analyst (1 office day/month),"Budapest, IX. kerület",Reed Specialist Recruitment,https://www.profession.hu/allas/german-speaking-service-desk-analyst-office-day-month-reed-specialist-recruitment-budapest-2118174?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
865,"Functional specialist, Process control, GBS IT",Székesfehérvár,Hydro Extrusion Hungary Kft.,https://www.profession.hu/allas/functional-specialist-process-control-gbs-it-hydro-extrusion-hungary-kft-szekesfehervar-2119326?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
866,Telekom értékesítési képviselő Budaörs,"2040 Budaörs, Sport utca 2.",ELASTIC'91 KFT,https://www.profession.hu/allas/telekom-ertekesitesi-kepviselo-budaors-elastic-kft-budaors-2128643?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
867,IT koordinátor,Fejér megye,IMPC Personnel Hungária Kft.,https://www.profession.hu/allas/it-koordinator-impc-personnel-hungaria-kft-2115493?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
868,Diákmunka - IT End User Support gyakornok (Mátészalka),Mátészalka,MŰISZ Szolgáltató Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-it-end-user-support-gyakornok-mateszalka-muisz-szolgaltato-iskolaszovetkezet-budapest-2128533?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
869,Environment & Security Manager (ServiceNow),Budapest,Kyndryl,https://www.profession.hu/allas/environment-security-manager-servicenow-kyndryl-2128446?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
870,Műszaki asszisztens,Veszprém,MACROTEL Kft.,https://www.profession.hu/allas/muszaki-asszisztens-macrotel-kft-veszprem-2115982?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
871,Development Lead Engineer - Project (ET53),Budapest,Tech People Hungary Kft.,https://www.profession.hu/allas/development-lead-engineer-project-et-tech-people-hungary-kft-2128418?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
