ID,Main,Location,Corporation,Href,Date
92,ABAP Developer,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.profession.hu/allas/abap-developer-thyssenkrupp-components-technology-hungary-kft-2139451?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
93,System Engineer,Budapest,Semilab Zrt.,https://www.profession.hu/allas/system-engineer-semilab-zrt-budapest-2139449?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
94,Rendszerszervező (befektetési terület),Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/rendszerszervezo-befektetesi-terulet-raiffeisen-bank-zrt-budapest-2139447?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
95,"Számlázási rendszerfejlesztő gyakornok (Debrecen, Budapest, Győr, Pécs)","Debrecen, Budapest, Győr, Pécs",E.ON Ügyfélszolgálati Kft.,https://www.profession.hu/allas/szamlazasi-rendszerfejleszto-gyakornok-debrecen-budapest-gyor-pecs-e-on-ugyfelszolgalati-kft-2143648?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
96,IT Business Analyst (Sales & Commerce),Budapest,The HEINEKEN Company,https://www.profession.hu/allas/it-business-analyst-sales-commerce-the-heineken-company-budapest-2143655?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
97,IT Hálózati technikus,"Budapest, Pest megye",Poli Computer PC Kft.,https://www.profession.hu/allas/it-halozati-technikus-poli-computer-pc-kft-2143332?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
98,.NET Developer (Salesforce),Budapest,Unisys,https://www.profession.hu/allas/net-developer-salesforce-unisys-2143609?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
99,Szoftverfejlesztő mérnök,2060 Bicske,SPAR Magyarország Kft.,https://www.profession.hu/allas/szoftverfejleszto-mernok-spar-magyarorszag-kft-bicske-2139368?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
100,Junior Technical Engineer (Innovation Center),Pest megye,Reed Specialist Recruitment,https://www.profession.hu/allas/junior-technical-engineer-innovation-center-reed-specialist-recruitment-2153846?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
101,Recruitment specialist/support (IT area),"1117 BUDAPEST, OKTÓBER HUSZONHARMADIKA utca 8-10.",Transpose HR Kft,https://www.profession.hu/allas/recruitment-specialist-support-it-area-transpose-hr-kft-budapest-2139364?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
102,CRM elemző munkatárs,Budapest,Szerencsejáték Zrt.,https://www.profession.hu/allas/crm-elemzo-munkatars-szerencsejatek-zrt-2148933?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
103,IT Projektmenedzser,"Budapest, III. kerület",ALTEO Nyrt.,https://www.profession.hu/allas/it-projektmenedzser-alteo-nyrt-budapest-2148932?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
104,Kvalifikálási gyakornok - Diákmunka,Miskolc,Mind-Diák Szövetkezet,https://www.profession.hu/allas/kvalifikalasi-gyakornok-diakmunka-mind-diak-szovetkezet-miskolc-2143588?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
105,Hibaelhárító/Karbantartó,Budapest,Senso-Media Zrt.,https://www.profession.hu/allas/hibaelharito-karbantarto-senso-media-zrt-2139260?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
106,Shop Floor Application Specialist,Budapest,4iG Nyrt.,https://www.profession.hu/allas/shop-floor-application-specialist-ig-nyrt-2139339?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
