ID,Main,Location,Corporation,Href,Date
307,Functional Owner for MB.OS Logging and Monitoring (f/m/x),Sindelfingen,Mercedes - Benz AG,https://www.stepstone.de/jobs--Functional-Owner-for-MB-OS-Logging-and-Monitoring-f-m-x-Sindelfingen-Mercedes-Benz-AG--9331596-inline.html,2023-04-04
308,Senior Tech Lead Software Architecture (f/m/x) : MB.OS Zone Controller,Sindelfingen,Mercedes - Benz AG,https://www.stepstone.de/jobs--Senior-Tech-Lead-Software-Architecture-f-m-x-MB-OS-Zone-Controller-Sindelfingen-Mercedes-Benz-AG--9388823-inline.html,2023-04-04
309,Business Consultant Intranet Solutions (d/f/m),Düsseldorf,Henkel AG & Co. KGaA,https://www.stepstone.de/jobs--Business-Consultant-Intranet-Solutions-d-f-m-Dusseldorf-Henkel-AG-Co-KGaA--9306919-inline.html,2023-04-04
310,Scala Developer (d/f/m) DEVICE IDENT (On-site or Remote),Hamburg,Risk.Ident GmbH,https://www.stepstone.de/jobs--Scala-Developer-d-f-m-DEVICE-IDENT-On-site-or-Remote-Hamburg-Risk-Ident-GmbH--7706812-inline.html,2023-04-04
311,Global Process Manager Deliver – SAP ERP and S/4 Hana (m/f/diverse) - REF21536X,Frankfurt am Main,Continental AG,https://www.stepstone.de/jobs--Global-Process-Manager-Deliver-SAP-ERP-and-S-4-Hana-m-f-diverse-REF21536X-Frankfurt-am-Main-Continental-AG--9370342-inline.html,2023-04-04
312,Application Support Specialist (Full- / Part-time),Nürnberg,Paessler AG,https://www.stepstone.de/jobs--Application-Support-Specialist-Full-Part-time-Nurnberg-Paessler-AG--9300815-inline.html,2023-04-04
313,Product Owner (m/f/x) Product Information Management,Marktoberdorf,AGCO GmbH,https://www.stepstone.de/jobs--Product-Owner-m-f-x-Product-Information-Management-Marktoberdorf-AGCO-GmbH--9315047-inline.html,2023-04-04
314,Data Governance Lead (all gender) (m/w/d),Einbeck,KWS Group,https://www.stepstone.de/jobs--Data-Governance-Lead-all-gender-m-w-d-Einbeck-KWS-Group--9376470-inline.html,2023-04-04
315,Junior Report Developer / Engineer (m/f/d),Lichtenau,LS telcom AG,https://www.stepstone.de/jobs--Junior-Report-Developer-Engineer-m-f-d-Lichtenau-LS-telcom-AG--9287944-inline.html,2023-04-04
316,Site Reliability Engineer - Bosch Connected Industry (f/m/div.),Stuttgart,Bosch Gruppe,https://www.stepstone.de/jobs--Site-Reliability-Engineer-Bosch-Connected-Industry-f-m-div-Stuttgart-Bosch-Gruppe--9241089-inline.html,2023-04-04
317,Java/Full Stack Senior Developer (m/w/d) Full-time,Frankfurt,Quantum Aviation Solutions GmbH,https://www.stepstone.de/jobs--Java-Full-Stack-Senior-Developer-m-w-d-Full-time-Frankfurt-Quantum-Aviation-Solutions-GmbH--9286914-inline.html,2023-04-04
318,Customer Function Owner User Interaction Framework (f/m/x),Sindelfingen,Mercedes - Benz AG,https://www.stepstone.de/jobs--Customer-Function-Owner-User-Interaction-Framework-f-m-x-Sindelfingen-Mercedes-Benz-AG--9325974-inline.html,2023-04-04
319,Data Engineer (m/f/x),Oberkochen (Baden-Württemberg),ZEISS,https://www.stepstone.de/jobs--Data-Engineer-m-f-x-Oberkochen-Baden-Wurttemberg-ZEISS--9015099-inline.html,2023-04-04
320,AMG software developer for functional safety of HV battery (BEV) (m/f/d),Affalterbach,Mercedes-AMG GmbH,https://www.stepstone.de/jobs--AMG-software-developer-for-functional-safety-of-HV-battery-BEV-m-f-d-Affalterbach-Mercedes-AMG-GmbH--9130877-inline.html,2023-04-04
321,Senior Information Security Expert (m/f/x),"Oberkochen (Baden-Württemberg), Jena, München",ZEISS,https://www.stepstone.de/jobs--Senior-Information-Security-Expert-m-f-x-Oberkochen-Baden-Wurttemberg-Jena-Munchen-ZEISS--9363148-inline.html,2023-04-04
322,Owner Modular Product Architecture (f/m/div.),Wernau (Neckar),Bosch Gruppe,https://www.stepstone.de/jobs--Owner-Modular-Product-Architecture-f-m-div-Wernau-Neckar-Bosch-Gruppe--9360378-inline.html,2023-04-04
323,"PhD in the area „Imitation and Reinforcement Learning for Behavior and Motion Planning“, Automated Driving starting June 2023",Sindelfingen,Mercedes - Benz AG,https://www.stepstone.de/jobs--PhD-in-the-area-Imitation-and-Reinforcement-Learning-for-Behavior-and-Motion-Planning-Automated-Driving-starting-June-2023-Sindelfingen-Mercedes-Benz-AG--9381591-inline.html,2023-04-04
324,Senior Digital InfoSec Architect (m/w/x),Oberkochen (Baden-Württemberg),ZEISS,https://www.stepstone.de/jobs--Senior-Digital-InfoSec-Architect-m-w-x-Oberkochen-Baden-Wurttemberg-ZEISS--9214255-inline.html,2023-04-04
325,Senior Digital InfoSec Architect (m/w/x),Oberkochen (Baden-Württemberg),ZEISS,https://www.stepstone.de/jobs--Senior-Digital-InfoSec-Architect-m-w-x-Oberkochen-Baden-Wurttemberg-ZEISS--9214255-inline.html,2023-04-04
326,SAP FI Inhouse Consultant (m/f/d),Stuttgart,PIMCO Prime Real Estate GmbH,https://www.stepstone.de/jobs--SAP-FI-Inhouse-Consultant-m-f-d-Stuttgart-PIMCO-Prime-Real-Estate-GmbH--9345857-inline.html,2023-04-04
327,Customer Success Manager,Immenstaad am Bodensee,Bosch Gruppe,https://www.stepstone.de/jobs--Customer-Success-Manager-Immenstaad-am-Bodensee-Bosch-Gruppe--9248334-inline.html,2023-04-04
328,Software Developer (m/f/x),Oberkochen (Baden-Württemberg),ZEISS,https://www.stepstone.de/jobs--Software-Developer-m-f-x-Oberkochen-Baden-Wurttemberg-ZEISS--9037398-inline.html,2023-04-04
329,Customer Success Manager,Berlin,Bosch Gruppe,https://www.stepstone.de/jobs--Customer-Success-Manager-Berlin-Bosch-Gruppe--9248332-inline.html,2023-04-04
330,Customer Success Manager,Ludwigsburg,Bosch Gruppe,https://www.stepstone.de/jobs--Customer-Success-Manager-Ludwigsburg-Bosch-Gruppe--9248333-inline.html,2023-04-04
331,Head of Quality & Processes (m/f/d),Regensburg,Vitesco Technologies Group AG,https://www.stepstone.de/jobs--Head-of-Quality-Processes-m-f-d-Regensburg-Vitesco-Technologies-Group-AG--9353010-inline.html,2023-04-04
332,Research Engineer for Building Heating Systems Control (f/m/div.),Renningen,Bosch Gruppe,https://www.stepstone.de/jobs--Research-Engineer-for-Building-Heating-Systems-Control-f-m-div-Renningen-Bosch-Gruppe--9239748-inline.html,2023-04-04
333,Product Owner Global Logistics Outbound (m/f/d),München,BSH Hausgeräte Gruppe,https://www.stepstone.de/jobs--Product-Owner-Global-Logistics-Outbound-m-f-d-Munchen-BSH-Hausgerate-Gruppe--9292740-inline.html,2023-04-04
334,MB.OS Zone controller: Senior Lead Software Developer and Integrator (f/m/x),Sindelfingen,Mercedes - Benz AG,https://www.stepstone.de/jobs--MB-OS-Zone-controller-Senior-Lead-Software-Developer-and-Integrator-f-m-x-Sindelfingen-Mercedes-Benz-AG--9331593-inline.html,2023-04-04
335,Information Security Manager (m/w/d),Roth,BizLink Industry Germany GmbH,https://www.stepstone.de/jobs--Information-Security-Manager-m-w-d-Roth-BizLink-Industry-Germany-GmbH--8525034-inline.html,2023-04-04
336,Software Backend Engineer (m/f/d),Warsaw,Westwing Group SE,https://www.stepstone.de/jobs--Software-Backend-Engineer-m-f-d-Warsaw-Westwing-Group-SE--9141751-inline.html,2023-04-04
337,Product Owner (w/m/div.) – Global Reporting,Leipzig,Bosch Gruppe,https://www.stepstone.de/jobs--Product-Owner-w-m-div-Global-Reporting-Leipzig-Bosch-Gruppe--9186100-inline.html,2023-04-04
338,SAP Manager Sales & Service (f/m/d),Ettlingen,Bruker Physik GmbH,https://www.stepstone.de/jobs--SAP-Manager-Sales-Service-f-m-d-Ettlingen-Bruker-Physik-GmbH--9303319-inline.html,2023-04-04
339,Head of DevOps - Digital Solutions (f/m/d),Freiburg Im Breisgau,Endress+Hauser Digital Solutions (Deutschland) GmbH,https://www.stepstone.de/jobs--Head-of-DevOps-Digital-Solutions-f-m-d-Freiburg-Im-Breisgau-Endress-Hauser-Digital-Solutions-Deutschland-GmbH--9258087-inline.html,2023-04-04
340,Technical Lead Quality Assurance / Architect (m/f/d),Kaufering nahe München,Hilti Entwicklungsgesellschaft mbH,https://www.stepstone.de/jobs--Technical-Lead-Quality-Assurance-Architect-m-f-d-Kaufering-nahe-Munchen-Hilti-Entwicklungsgesellschaft-mbH--9357299-inline.html,2023-04-04
341,Senior Data Engineer (f/m/d),"Essen, Hannover, Berlin, München, Würzburg, Hamburg, Frankfurt",E.ON Digital Technology GmbH,https://www.stepstone.de/jobs--Senior-Data-Engineer-f-m-d-Essen-Hannover-Berlin-Munchen-Wurzburg-Hamburg-Frankfurt-E-ON-Digital-Technology-GmbH--9376876-inline.html,2023-04-04
342,Identity & Access Management Service Owner (m/f/d),Regensburg,Vitesco Technologies Group AG,https://www.stepstone.de/jobs--Identity-Access-Management-Service-Owner-m-f-d-Regensburg-Vitesco-Technologies-Group-AG--9354520-inline.html,2023-04-04
343,(Junior) Cloud Engineer (m/f/d),"Ansbach, Nürnberg, Saint-Louis (Frankreich) or Bażanowice (Polen)",DIEHL Metering GmbH,https://www.stepstone.de/jobs--Junior-Cloud-Engineer-m-f-d-Ansbach-Nurnberg-Saint-Louis-Frankreich-or-Bazanowice-Polen-DIEHL-Metering-GmbH--9296443-inline.html,2023-04-04
344,Support Engineer/Support Technician (m/f/d),Deggendorf,FENECON GmbH & Co. KG,https://www.stepstone.de/jobs--Support-Engineer-Support-Technician-m-f-d-Deggendorf-FENECON-GmbH-Co-KG--8868309-inline.html,2023-04-04
345,Secure Development Engineer (m/f/d),Ingolstadt,MediaMarktSaturn Technology,https://www.stepstone.de/jobs--Secure-Development-Engineer-m-f-d-Ingolstadt-MediaMarktSaturn-Technology--8247632-inline.html,2023-04-04
346,Junior Managers Program – Research & Development IoT – Trainee program (f/m/div),Gerlingen-Schillerhöhe,Bosch Gruppe,https://www.stepstone.de/jobs--Junior-Managers-Program-Research-Development-IoT-Trainee-program-f-m-div-Gerlingen-Schillerhohe-Bosch-Gruppe--4993300-inline.html,2023-04-04
