ID,Main,Location,Corporation,Href,Date
158,Kiemelt        Global HR analyst,"Budapest, Szeged, Debrecen, Pécs",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/global-hr-analyst-1256128,2023-03-06
159,Kiemelt        Frontend fejlesztő (REF731J),"Budapest, Szeged, Debrecen, Pécs",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/frontend-fejleszto-ref731j-1256129,2023-03-06
160,DevOps Engineer in Platform Engineering,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-platform-engineering-1209288,2023-03-06
161,Java Software Engineer (in Platform Engineering),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-software-engineer-platform-engineering-1209289,2023-03-06
162,Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-java-developer-1199156,2023-03-06
163,Specialist IT PA Governance & Strategy,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/specialist-it-pa-governance-strategy-1238373,2023-03-06
164,Rendszeradminisztrátor - IT infrastruktúra / System administrator - IT Infrastructure,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/rendszeradminisztrator-it-infrastruktura-system-administrator-it-infrastructure-1143667,2023-03-06
165,Java/Angular Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-angular-developer-1236120,2023-03-06
166,Frontend fejlesztő,Pécs,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/frontend-fejleszto-1241981,2023-03-06
167,Cplace Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/cplace-java-developer-1238284,2023-03-06
168,IT specialista,Tiszaújváros,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-specialista-1229532,2023-03-06
169,Test Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/test-engineer-1244198,2023-03-06
170,SAP Application Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-application-developer-1258791,2023-03-06
171,SAP Project Coordinator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-it-project-manager-sap-focus-1172962,2023-03-06
172,Beágyazott szoftverfejlesztő mérnök (junior),Veszprém,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/beagyazott-szoftverfejleszto-mernok-1258788,2023-03-06
173,ADAS Software Engineer,Veszprém,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/adas-software-test-development-engineer-1258789,2023-03-06
174,HARDVERFEJLESZTŐ VILLAMOSMÉRNÖK GYAKORNOK,"Budapest, Pest",Knorr-Bremse Rail Systems Budapest,https://www.cvonline.hu/hu/standard/allas/hardverfejleszto-villamosmernok-gyakornok-252957,2023-03-06
175,Kiemelt         MŰSZAKI ELŐADÓ,"Vác, 2600 Magyarország, Pest",DMRV Dunamenti Regionális Vízmű Zrt.,https://www.cvonline.hu/hu/premium/allas/muszaki-eloado-1252938,2023-03-06
176,Senior Data Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-data-engineer-1245393,2023-03-06
177,Identity & Access Management (IAM) Analyst 2 (Officer),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/identity-access-management-iam-analyst-2-officer-1262020,2023-03-06
178,Beágyazott hardver és szoftver mérnök,Miskolc,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/beagyazott-hardver-es-szoftver-mernok-1209150,2023-03-06
179,C Software Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/c-software-engineer-1190148,2023-03-06
180,C Software Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/c-software-engineer-1190148,2023-03-06
181,Mobile Application Tester,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/mobile-application-tester-1258710,2023-03-06
182,IT TECHNIKUS - Budapest,Budapest,T-HR Kft.,https://www.cvonline.hu/hu/allas/it-technikus-budapest-1189244,2023-03-06
183,Backend Fejlesztő (junior/medior/senior),Budapest,PBS International Kft.,https://www.cvonline.hu/hu/allas/backend-fejleszto-junior-medior-senior-1238127,2023-03-06
184,Kiemelt        ÉPÍTÉSVEZETŐ,"Miskolc, Borsod-Abaúj-Zemplén",LASPED Kft.,https://www.cvonline.hu/hu/premium/allas/epitesvezeto-1170489,2023-03-06
185,Linux System Administrator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/linux-system-administrator-921936,2023-03-06
186,Webes alkalmazásfejlesztő,"Nádudvar, 4181 Magyarország, Hajdú-Bihar",Kite Zrt,https://www.cvonline.hu/hu/standard/allas/webes-alkalmazasfejleszto-1224812,2023-03-06
187,Kiemelt        ERP - logisztikai modul tanácsadó,"Budapest, Pest",Mihalek Vezetői Tanácsadó Kft.,https://www.cvonline.hu/hu/allas/erp-logisztikai-modul-tanacsado-1261821,2023-03-06
