ID,Main,Location,Corporation,Salary,Href,Date
452,Software Developer for Automation SSC (JAVA),"Bratislava, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,2 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4321331,2023-04-17
453,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 - 2 650 EUR/mesiac,/praca/siemens-slovensko/O4253566,2023-04-17
454,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4253565,2023-04-17
455,Distributed Control Systems Lead,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,2 000 EUR/mesiac,/praca/blueprint-power-slovakia/O4549353,2023-04-17
456,Hľadá sa developer ,"Kuzmányho, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","PROSOFT, spol. s r.o.",5 000 EUR/mesiac,/praca/prosoft/O4387454,2023-04-17
457,Senior Python Developer,Práca z domu,Garwan k.s.,1 400 - 1 800 EUR/mesiac,/praca/garwan-k-s/O4508128,2023-04-17
458,Junior Frontend Developer (VUE),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,4 300 - 4 800 EUR/mesiac,/praca/simplaq/O4549117,2023-04-17
459,Lead Angular Developer,Bratislava,QORPO s. r. o.,1 300 - 1 600 EUR/mesiac,/praca/qorpo/O4528767,2023-04-17
460,Teamleader/-ka oddelenia zdieľaných aplikačných služieb,Bratislava,ČSOB Finančná skupina,2 500 EUR/mesiac,/praca/csob-financna-skupina/O4549023,2023-04-17
461,C++ Programátor - Grafický Softvér,"Piešťany, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Escape Motions, s.r.o.",2 800 EUR/mesiac,/praca/escape-motions/O4548975,2023-04-17
462,Cloud core banking analyst - 365.innohub (m/ž),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",365.bank,1 800 EUR/mesiac,/praca/365-bank/O4529654,2023-04-17
463,DevOps Engineer - 365.innohub (m/ž),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",365.bank,2 600 EUR/mesiac,/praca/365-bank/O4511106,2023-04-17
464,Senior SAP Integration Expert (Full Remote possible - within Europe),Remote work,KOMIX SK s.r.o.,3 000 EUR/mesiac,/praca/komix-sk/O4548928,2023-04-17
465,Programátor Systémov Kontroly Riadenia - vhodné aj pre absolventa,Trenčín,"Slovenské elektrárne, a.s.",3 500 - 6 500 EUR/mesiac,/praca/slovenske-elektrarne/O4548929,2023-04-17
466,Programátor Systémov Kontroly Riadenia,Trenčín,"Slovenské elektrárne, a.s.",1 260 EUR/mesiac,/praca/slovenske-elektrarne/O4548913,2023-04-17
467,Application Administrator,"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,1 550 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4530751,2023-04-17
468,Senior SAP Developer (Full Remote possible - within European countries),Remote work,KOMIX SK s.r.o.,1 000 EUR/mesiac,/praca/komix-sk/O4548878,2023-04-17
469,Programátor CNC,Martin,"KORADOOR, s.r.o.",3 500 - 6 500 EUR/mesiac,/praca/koradoor/O3990870,2023-04-17
470,Java Developer ,Remote work,"NESS KE, s.r.o.",1 500 - 2 700 EUR/mesiac,/praca/ness-ke/O4033958,2023-04-17
471,IOS Developer [Ref:1096],Práca z domu,"APM Digital Solutions, s.r.o.",2 000 EUR/mesiac,/praca/apm-digital-solutions/O4548881,2023-04-17
472,Kubernetes Migration Specialist,Remote work,Fpt Slovakia s.r.o.,4 500 - 5 200 EUR/mesiac,/praca/fpt-slovakia/O4548836,2023-04-17
473,JAVA Developer  (m/f),"Bajkalská 28, Ružinov, Slovakia, Bratislava (Job with occasional home office)","Slovak Telekom, a.s.",2 500 EUR/mesiac,/praca/slovak-telekom/O4548822,2023-04-17
474,Software Coordinator,"Brose Prievidza, spol. s r.o., Prievidza, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Brose Prievidza, spol. s r.o.",2 500 - 4 000 EUR/mesiac,/praca/brose-prievidza/O4527510,2023-04-17
475,SAP konzultant/ka,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovenské elektrárne, a.s.",1 980 EUR/mesiac,/praca/slovenske-elektrarne/O4548742,2023-04-17
476,SAP konzultant/ka | vhodné pre absolventa,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovenské elektrárne, a.s.",2 300 EUR/mesiac,/praca/slovenske-elektrarne/O4548735,2023-04-17
477,PHP Developer,"Vlčie hrdlo, Bratislava",VERMONT Services Slovakia s. r. o.,1 600 EUR/mesiac,/praca/vermont-services-slovakia/O3973114,2023-04-17
478,Backend Developer C# / .NET,Remote work,Arcondis Solutions s.r.o.,1 800 EUR/mesiac,/praca/arcondis-solutions/O4548713,2023-04-17
479,DevOps Specialist,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 200 EUR/mesiac,/praca/asseco-central-europe/O4548696,2023-04-17
480,Python Developer with DevOps - Renewable Energy Sector,"Jihomoravský kraj, Česká republika",ManpowerGroup s.r.o.,2 500 EUR/mesiac,/praca/manpowergroup/O4548634,2023-04-17
481,Mid/Senior Full Stack Developer,"Framborská, Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,None,/praca/siemens-slovensko/O4017299,2023-04-17
482,Senior Back-End Developer for Smart Buildings,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O3969862,2023-04-17
483,.NET Software Engineer,Práca z domu,Evolit Slovakia s.r.o.,1 900 EUR/mesiac,/praca/evolit-slovakia/O4481099,2023-04-17
484,Cloud Systems Engineer - Senior,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,2 500 - 4 500 EUR/mesiac,/praca/blueprint-power-slovakia/O4548246,2023-04-17
485,"Drupal, PHP Developer - Medior/Senior","Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovensko IT, a. s.",4 000 - 5 000 EUR/mesiac,/praca/slovensko-it/O4324011,2023-04-17
486,Trainee Frontend Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,1 800 EUR/mesiac,/praca/softec/O4548122,2023-04-17
487,AI/ML špecialista,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,6 EUR/hod.,/praca/softec/O4548116,2023-04-17
488,Skúsený JAVA/Scala developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 000 EUR/mesiac,/praca/softec/O4548114,2023-04-17
489,MS SQL/DWH Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 000 EUR/mesiac,/praca/softec/O4548109,2023-04-17
490,Web developer (Javascript & Typescript) - junior/medior,Bratislava,Grafton Slovakia s.r.o.,2 300 EUR/mesiac,/praca/grafton-slovakia/O4548043,2023-04-17
491,Test developer (Python),Bratislava,Grafton Slovakia s.r.o.,2 200 - 2 500 EUR/mesiac,/praca/grafton-slovakia/O4548042,2023-04-17
492,C++/Python Developer so záujmom o meteorológiu,Bratislava,Grafton Slovakia s.r.o.,2 000 - 2 200 EUR/mesiac,/praca/grafton-slovakia/O4548040,2023-04-17
493,.NET programátor s nemčinou,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EuroView s.r.o.,2 200 - 3 200 EUR/mesiac,/praca/euroview/O4528354,2023-04-17
494,PL/SQL Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EuroView s.r.o.,3 750 - 5 000 EUR/mesiac,/praca/euroview/O4467849,2023-04-17
495,Fullstack developer,Bratislava,"ADECCO Slovakia, s. r. o.",2 800 EUR/mesiac,/praca/adecco-slovakia/O4547943,2023-04-17
496,PLC - Siemens alebo Rockwell Programátor,Trenčianska Turná,"HEITEC Slovensko, spol. s r.o.",1 800 EUR/mesiac,/praca/heitec-slovensko/O4272758,2023-04-17
497,Junior JAVA Developer - Graduate Hiring Program,"DXC Technology, Galvaniho, Bratislava, Slovakia (Job with occasional home office)",DXC Technology,2 000 EUR/mesiac,/praca/dxc-technology/O3859409,2023-04-17
498,Stáž na oddelení inžinieringu pre VŠ študentov (m/ž/i),Senica,VAILLANT GROUP Heat Pump Production s.r.o.,1 300 - 1 400 EUR/mesiac,/praca/vaillant-group-heat-pump-production/O4489273,2023-04-17
499,SAP WM Key User - Špecialista logistiky/skladu - nástupný bonus 500 €!,"Nové Mesto nad Váhom, Slovensko (Pozícia umožňuje občasnú prácu z domu)","MAGNA SLOVTECA, s.r.o.",9 EUR/hod.,/praca/magna-slovteca/O4301479,2023-04-17
500,Developer ESM Tools,040 01 Košice,Deutsche Telekom IT Solutions Slovakia,2 200 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4529543,2023-04-17
501,Service Now Lead Developer Architect - HRSD (Slovakia),"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,3 100 EUR/mesiac,/praca/siemens-slovensko/O4494696,2023-04-17
502,Embedded C Software Developer ,"Brose Prievidza, spol. s r.o., Prievidza, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Brose Prievidza, spol. s r.o.",3 500 EUR/mesiac,/praca/brose-prievidza/O4384752,2023-04-17
503,C# developer ,"Štúrova 27, Košice, Slovakia (Job with occasional home office)",Visma Labs s.r.o.,1 980 EUR/mesiac,/praca/visma-labs/O4547722,2023-04-17
504,C++ Software Developer,Remote work,"SlovShore, s.r.o.",2 400 EUR/mesiac,/praca/slovshore/O4547687,2023-04-17
505,DevOps Engineer: Kubernetes Platform,Bratislava region (The job requires travelling),Deutsche Telekom Cloud Services s.r.o.,2 100 EUR/mesiac,/praca/deutsche-telekom-cloud-services/O4547633,2023-04-17
506,".NET Core, Blazor - vývojář integrační platformy pro bezpečnostní systémy","Středočeský kraj, Česká republika",ManpowerGroup s.r.o.,None,/praca/manpowergroup/O4547614,2023-04-17
507,Junior Java Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,None,/praca/swiss-re/O4457949,2023-04-17
508,Solution Architect ČSOB,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,1 900 EUR/mesiac,/praca/csob-financna-skupina/O4547549,2023-04-17
509,Android Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 800 EUR/mesiac,/praca/csob-financna-skupina/O4528667,2023-04-17
510,Java developer senior,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 000 EUR/mesiac,/praca/asseco-central-europe/O4547496,2023-04-17
511,Portal Frontend developer,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 000 EUR/mesiac,/praca/asseco-central-europe/O4547476,2023-04-17
512,Špecialista testovacích zariadení (ž/m),Trenčín,HELLA,1 800 EUR/mesiac,/praca/hella/O4459442,2023-04-17
513,Junior Java developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","InterWay, a. s.",1 750 EUR/mesiac,/praca/interway/O4547400,2023-04-17
514,Java developer,Práca z domu,"SlovShore, s.r.o.",8 EUR/hod.,/praca/slovshore/O4221586,2023-04-17
515,DRUPAL Developer,"Apollo Business Centre, Prievozská, Ružinov",Dataconcept s.r.o.,2 500 EUR/mesiac,/praca/dataconcept/O4547309,2023-04-17
516,IT technik ,Vráble,"Semecs, s.r.o.",1 800 EUR/mesiac,/praca/semecs/O4547297,2023-04-17
517,Senior Data Scientist with MLOPS experience,"Košice, Slovak Republic","ADECCO Slovakia, s. r. o.",1 400 EUR/mesiac,/praca/adecco-slovakia/O4547290,2023-04-17
518,IT-Allrounder so znalosťou C/C++,Nemecko (Pozícia umožňuje občasnú prácu z domu),STENGL a.s.,2 000 EUR/mesiac,/praca/stengl/O4547287,2023-04-17
519,DevOps Engineer,Práca z domu,"ADECCO Slovakia, s. r. o.",35 - 40 EUR/hod.,/praca/adecco-slovakia/O4547282,2023-04-17
520,Game Developer  - programátor Unity3D,Práca z domu,INLOGIC SOFTWARE s.r.o.,2 200 EUR/mesiac,/praca/inlogic-software/O4547179,2023-04-17
521,Java developer - Bratislava / Banská Bystrica / remote,Práca z domu,SCR technologies s.r.o.,1 800 - 3 000 EUR/mesiac,/praca/scr-technologies/O4527922,2023-04-17
522,Java developer – príležitosť pre študentov VŠ!,Žilina,"IS - Industry Solutions, a.s.",3 000 - 6 000 EUR/mesiac,/praca/is-industry-solutions/O4258919,2023-04-17
523,Java developer,Žilina,"IS - Industry Solutions, a.s.",6 EUR/hod.,/praca/is-industry-solutions/O4258367,2023-04-17
524,Experienced/Senior DevOps Engineers for our 2 clients.,Remote work,"NESS KE, s.r.o.",1 800 EUR/mesiac,/praca/ness-ke/O4519635,2023-04-17
525,Golang Developer for Open Sovereign Cloud,"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,2 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4528956,2023-04-17
526,"Application Developer - € 1,000 Sign-on Bonus","Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,2 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4528933,2023-04-17
527,"Senior Application Developer (Full Stack) - € 5,000 Sign-on Bonus",Remote work,Deutsche Telekom IT Solutions Slovakia,2 000 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4528360,2023-04-17
528,Senior Java Developer,040 11 Košice,Deutsche Telekom IT Solutions Slovakia,2 700 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4528359,2023-04-17
529,Senior Front-End Engineer,040 11 Košice,Deutsche Telekom IT Solutions Slovakia,2 700 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4528357,2023-04-17
530,"Senior Application Developer - € 5,000 Sign-on Bonus","Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,2 700 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4528358,2023-04-17
531,HW/SW Developer (Vývoj a výroba elektronických testovacích zariadení),"Bytča, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,3 100 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4511305,2023-04-17
532,Senior Embedded Linux Software Developer,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 700 EUR/mesiac,/praca/siemens-slovensko/O4143639,2023-04-17
533,Dynamics 365 Developer for unique projects ,"Bratislava, Slovakia (Job with occasional home office)",IBM,2 300 EUR/mesiac,/praca/ibm/O4049335,2023-04-17
534,Microsoft Azure Data Engineer,"Bratislavský kraj, Banskobystrický kraj, Košický kraj (Práca vyžaduje cestovanie)",IBM,2 300 - 4 000 EUR/mesiac,/praca/ibm/O4053969,2023-04-17
535,Azure Developer to Microsoft team,"Bratislava, Slovakia (Job with occasional home office)",IBM,2 200 - 4 000 EUR/mesiac,/praca/ibm/O3328302,2023-04-17
536,SW Engineer,Práca z domu,Pro HR,2 200 - 4 000 EUR/mesiac,/praca/pro-hr/O4546914,2023-04-17
537,Java Developer (Cloud App.),"Košice, Slovakia (Job with occasional home office)",Pro HR,2 900 EUR/mesiac,/praca/pro-hr/O4546913,2023-04-17
538,C/C++ Application Developer,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,3 200 EUR/mesiac,/praca/pro-hr/O4546912,2023-04-17
539,C/C++ Application Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 600 EUR/mesiac,/praca/pro-hr/O4546911,2023-04-17
540,JAVA 11 Developer /graduate,Práca z domu,Pro HR,2 600 EUR/mesiac,/praca/pro-hr/O4546906,2023-04-17
541,Java developer - TPP/živnosť & Remote,Bratislava,Grafton Slovakia s.r.o.,1 900 EUR/mesiac,/praca/grafton-slovakia/O4546847,2023-04-17
542,Java Expert- TPP/živnosť & Remote,Bratislava,Grafton Slovakia s.r.o.,1 900 - 3 000 EUR/mesiac,/praca/grafton-slovakia/O4546844,2023-04-17
543,Senior .NET/C# Programátor,"Poštová, Žilina-Vlčince, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Descartes Systems (Slovakia) s.r.o.,3 000 - 4 500 EUR/mesiac,/praca/descartes-systems-slovakia/O4546811,2023-04-17
544,Junior Software Engineer for Patient Examination in Computed Tomography (CT),"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,2 700 EUR/mesiac,/praca/siemens-slovensko/O4546788,2023-04-17
545,Junior Java Developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",CGI Slovakia s. r. o.,2 000 EUR/mesiac,/praca/cgi-slovakia/O4249359,2023-04-17
546,Java Developer (medior),"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",CGI Slovakia s. r. o.,1 000 EUR/mesiac,/praca/cgi-slovakia/O4258966,2023-04-17
547,Senior .NET Developer,"Bratislava, Slovak Republic","Kistler Bratislava, s.r.o.",1 700 EUR/mesiac,/praca/kistler-bratislava/O4546773,2023-04-17
548,Senior CRM/DocuWare Developer [Ref:1094],Práca z domu,"APM Digital Solutions, s.r.o.",2 700 EUR/mesiac,/praca/apm-digital-solutions/O4546721,2023-04-17
549,Java Developer (Senior),"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",CGI Slovakia s. r. o.,4 200 - 4 600 EUR/mesiac,/praca/cgi-slovakia/O3949204,2023-04-17
550,"Java developer - prepájame svet automatizácie a výroby (Junior, Medior, Senior)","Mlynská dolina, Karlova Ves","ANASOFT APR, spol. s r.o.",2 500 EUR/mesiac,/praca/anasoft-apr/O3408820,2023-04-17
551,Senior Shopware Developer [Ref:1093],Práca z domu,"APM Digital Solutions, s.r.o.",1 700 - 3 000 EUR/mesiac,/praca/apm-digital-solutions/O4546678,2023-04-17
552,Software Engineer .NET,"Lakeside Park, Bratislava, Slovakia (Job with occasional home office)","OHPEN Technology Slovakia, s.r.o.",4 200 - 4 600 EUR/mesiac,/praca/ohpen-technology-slovakia/O4546652,2023-04-17
553,Senior C++ Software Developer,Košice,Grafton Slovakia s.r.o.,2 300 EUR/mesiac,/praca/grafton-slovakia/O4546594,2023-04-17
554,React SW Developer,"Bratislava, Slovak Republic","Kistler Bratislava, s.r.o.",2 800 - 3 000 EUR/mesiac,/praca/kistler-bratislava/O4546578,2023-04-17
555,Junior SAP IS-U/CRM Konzultant - Utility,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",CGI Slovakia s. r. o.,2 200 EUR/mesiac,/praca/cgi-slovakia/O4316228,2023-04-17
556,Angular Developer (medior/senior),Bratislava,Pro HR,1 200 EUR/mesiac,/praca/pro-hr/O3642641,2023-04-17
557,Full stack developer for Patient Engagement application,"Bratislava Region, Slovakia, Bratislava region (Job with occasional home office)",Siemens Slovensko,2 300 EUR/mesiac,/praca/siemens-slovensko/O4546552,2023-04-17
558,Angular Developer (Mid/Senior Level),"Žilina, Slovakia (Job with occasional home office)",Pro HR,2 500 EUR/mesiac,/praca/pro-hr/O4064226,2023-04-17
559,C/C++ Developer in Public Transport,Remote work,FREQUENTIS Solutions & Services s. r. o.,3 000 EUR/mesiac,/praca/frequentis-solutions-services/O4035509,2023-04-17
560,Senior C++ vývojár,Práca z domu,STENGL a.s.,2 800 EUR/mesiac,/praca/stengl/O4546511,2023-04-17
561,Senior C++ developer,Práca z domu,CODERAMA s. r. o.,"27,5 EUR/hod.",/praca/coderama/O4527807,2023-04-17
562,Angular developer/ka,"Kálov 356, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","codium, s.r.o.",2 800 - 5 000 EUR/mesiac,/praca/codium/O4546423,2023-04-17
563,Software Engineer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 000 - 3 000 EUR/mesiac,/praca/erste-digital/O4545067,2023-04-17
564,Software Engineer for George (all genders),"Košice, Slovakia (Job with occasional home office)",Erste Digital,2 800 EUR/mesiac,/praca/erste-digital/O4545058,2023-04-17
565,Technical Expert for Databricks (all genders) #python #scala,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 800 EUR/mesiac,/praca/erste-digital/O4545038,2023-04-17
566,Technical Expert for Databricks (all genders) #python #scala,"Košice, Slovakia (Job with occasional home office)",Erste Digital,2 800 EUR/mesiac,/praca/erste-digital/O4545037,2023-04-17
567,IoT DevOps Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Orange Slovensko, a.s.",2 800 EUR/mesiac,/praca/orange-slovensko/O4546360,2023-04-17
568,Test Automation Developer - Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Orange Slovensko, a.s.",1 800 EUR/mesiac,/praca/orange-slovensko/O4546359,2023-04-17
569,.NET Developer Junior/Senior,"Čajakova 18, Smrečianska, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Softplan Slovakia, s.r.o.",1 800 EUR/mesiac,/praca/softplan-slovakia/O4546321,2023-04-17
570,Java Developer Junior/Senior,"Čajakova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Softplan Slovakia, s.r.o.",2 100 - 3 300 EUR/mesiac,/praca/softplan-slovakia/O4546317,2023-04-17
571,C#/.NET Programátor - študent 5.ročníka,"IP CENTRUM - IP development, s.r.o., Elektrárenská, Bratislava",Datapac s.r.o.,2 100 - 3 300 EUR/mesiac,/praca/datapac/O4400342,2023-04-17
572,Senior .NET vývojár,Bratislava,STENGL a.s.,6 EUR/hod.,/praca/stengl/O4238494,2023-04-17
573,Aktuár/Poistný matematik - IT vývoj - Home Office/Office,Práca z domu,msg life Slovakia s.r.o.,2 400 EUR/mesiac,/praca/msg-life-slovakia/O4171025,2023-04-17
574,Vývojár backend and frontend systémov,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ESMO s. r. o.,2 100 EUR/mesiac,/praca/esmo/O4508951,2023-04-17
575,Java frontend vývojar/ka (kontrakt),Práca z domu,21 Loopings GmbH,1 800 EUR/mesiac,/praca/21-loopings-gmbh/O4436802,2023-04-17
576,DWH/BI SW Engineer Junior,"Pribinova 19, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Atos IT Solutions and Services s.r.o.,30 EUR/hod.,/praca/atos-it-solutions-and-services/O4546074,2023-04-17
577,C#  Programátor,Považská Bystrica,SEOYON E-HWA AUTOMOTIVE SLOVAKIA s.r.o.,1 600 EUR/mesiac,/praca/seoyon-e-hwa-automotive-slovakia/O3668702,2023-04-17
578,PHP web developer v ASData.sk,"Tvorba web stránok, e-shopov - ASData group, s.r.o., Štúrova, Nitra, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ASData group, s.r.o.",1 800 EUR/mesiac,/praca/asdata-group/O3526357,2023-04-17
579,Front-End Application Developer + 1000 eur brutto Sign on Bonus (REF280Q),"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,9 - 18 EUR/hod.,/praca/deutsche-telekom-it-solutions-slovakia/O4527584,2023-04-17
580,Senior Database Programmer,"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,2 000 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4527575,2023-04-17
581,Software-developer/PLC programátor,"MANZ Slovakia, s.r.o., Rybárska, Nové Mesto nad Váhom",Manz Slovakia s.r.o.,2 500 EUR/mesiac,/praca/manz-slovakia/O4241861,2023-04-17
582,PHP/Angular developer (eCommerce project),Košice,Siemens Slovensko,2 180 EUR/mesiac,/praca/siemens-slovensko/O4382460,2023-04-17
583,Experienced .NET/C# Developer,"Bratislava, Slovakia (Job with occasional home office)",IBM,2 100 EUR/mesiac,/praca/ibm/O4062182,2023-04-17
584,Robot Operator,Nitra,Jaguar Land Rover,2 200 - 4 000 EUR/mesiac,/praca/jaguar-land-rover/O3470658,2023-04-17
585,Poď s nami robiť backend našej novej videoplatformy,"Bottova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Seznam.cz Slovensko, s.r.o.",1 662 EUR/mesiac,/praca/seznam-cz-slovensko/O4545944,2023-04-17
586,Poď s nami robiť frontend našej novej videoplatformy,"Bottova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Seznam.cz Slovensko, s.r.o.",Zabezpečené,/praca/seznam-cz-slovensko/O4545945,2023-04-17
587,Java Developer pre Digital IT (m/ž),"Bajkalská 28, Ružinov, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Slovak Telekom, a.s.",2 500 - 4 000 EUR/mesiac,/praca/slovak-telekom/O4545933,2023-04-17
588,Senior PLC programátor - Automatizačný inžinier (bez cestovania!),Trnava,Lugera & Maklér spol.s r.o.,3 000 - 4 000 EUR/mesiac,/praca/lugera-makler/O4545804,2023-04-17
589,Node.js Backend Developer  (Remote),Práca z domu,"ACEQES, s.r.o.",2 000 - 4 800 EUR/mesiac,/praca/aceqes/O4545756,2023-04-17
590,PHP Developer (Full Remote),Práca z domu,"ACEQES, s.r.o.",2 300 EUR/mesiac,/praca/aceqes/O4341752,2023-04-17
591,Low-code programmer trainee,"Zvolen, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Continental AG,Zabezpečené,/praca/continental-ag/O4545727,2023-04-17
592,Cloud Migration Architect (Azure),Remote work,Deutsche Telekom IT Solutions Slovakia,10 - 35 EUR/hod.,/praca/deutsche-telekom-it-solutions-slovakia/O4517712,2023-04-17
593,PHP Developer/ka,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",MODIS s. r. o.,10 - 25 EUR/hod.,/praca/modis/O4545707,2023-04-17
594,Senior Software Developer SD-WAN,"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,5 - 6 EUR/hod.,/praca/deutsche-telekom-it-solutions-slovakia/O4545672,2023-04-17
595,Java Developer [Ref:1092],Práca z domu,"APM Digital Solutions, s.r.o.",2 500 EUR/mesiac,/praca/apm-digital-solutions/O4545655,2023-04-17
596,Software Engineer COBOL/RPG,Bratislava,"Manuvia, a. s.",3 000 - 6 000 EUR/mesiac,/praca/manuvia/O4545653,2023-04-17
597,Software Engineer IIB/XML,Bratislava,"Manuvia, a. s.",3 100 EUR/mesiac,/praca/manuvia/O4545652,2023-04-17
598,Automatizovaný tester/vývojár testov,Práca z domu,Pro HR,3 200 - 3 600 EUR/mesiac,/praca/pro-hr/O4545648,2023-04-17
599,"Developer PLSQL, SQL","Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 800 - 3 000 EUR/mesiac,/praca/pro-hr/O4545644,2023-04-17
600,C/C++ Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 800 - 3 000 EUR/mesiac,/praca/pro-hr/O4545634,2023-04-17
601,React Developer [Ref:1091],Práca z domu,"APM Digital Solutions, s.r.o.",3 000 EUR/mesiac,/praca/apm-digital-solutions/O4545631,2023-04-17
