ID,Main,Location,Corporation,Salary,Href,Date
803,Test Automation Developer pre lídra v telekomunikačných službách,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",S&you by SYNERGIE,2 000 - 3 000 EUR/mesiac,/praca/s-you-by-synergie/O4535969,2023-04-07
804,Data Science Internship in Tax Team,"Bratislava, Slovakia (Job with occasional home office)",Dell,50 EUR/hod.,/praca/dell/O4535838,2023-04-07
805,PHP Developer – Práca z domu!,Bratislava,SPORTISIMO s.r.o.,1 800 EUR/mesiac,/praca/sportisimo/O4535912,2023-04-07
806,Frontend Developer,"Dvořákova 2881/77, Město, Přerov, Česko (Pozice umožňuje občasnou práci z domu)",KARAT Software a.s.,"6,6 EUR/hod.",/praca/karat-software/O4459889,2023-04-07
807,CNC programátor,"Považské Podhradie 313, Považská Bystrica-Považské Podhradie","ALW Slovakia, s.r.o.",1 800 EUR/mesiac,/praca/alw-slovakia/O788845,2023-04-07
808,Programátor robotov,Trnava,Lugera & Maklér spol.s r.o.,None,/praca/lugera-makler/O4535818,2023-04-07
809,Senior DevOps Engineer,"Bratislava, Slovak Republic","Kistler Bratislava, s.r.o.",1 300 EUR/mesiac,/praca/kistler-bratislava/O4535661,2023-04-07
810,ERP supervisor,Topoľčany,"Manuvia, a. s.",2 300 EUR/mesiac,/praca/manuvia/O4535659,2023-04-07
811,Node.js alebo PHP programátor,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",bart.sk s.r.o.,Zabezpečené,/praca/bart-sk/O4535588,2023-04-07
812,SAP Fiori developer,Práca z domu,Natuvion Slovakia s.r.o.,3 500 EUR/mesiac,/praca/natuvion-slovakia/O3969059,2023-04-07
813,Mid/Senior Frontend Developer (VUE),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,1 600 - 2 200 EUR/mesiac,/praca/simplaq/O4535548,2023-04-07
814,Software Test Engineer,Bratislavský kraj,Lugera & Maklér spol.s r.o.,1 800 EUR/mesiac,/praca/lugera-makler/O4535480,2023-04-07
815,"Dream Job ! Validačný expert s cestovaním po svete - aj pre absolventov ( mechatronika, elektrotechnika, automatizácia) !","Trenčiansky kraj, Zahraničie - ostatné (Práca vyžaduje cestovanie)","ADECCO Slovakia, s. r. o.",2 000 - 3 500 EUR/mesiac,/praca/adecco-slovakia/O4535446,2023-04-07
816,Java Backend developer,Košice,"GoodWill Recruitment, s.r.o.",2 500 - 4 000 EUR/mesiac,/praca/goodwill-recruitment/O4489313,2023-04-07
817,C# Developer – Junior (pozícia vhodná aj pre absolventa),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,2 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4510453,2023-04-07
818,Platform Engineer,Bratislava,Telus Agriculture & Consumer Goods,1 350 EUR/mesiac,/praca/telus-agriculture-consumer-goods/O4535330,2023-04-07
819,Oracle WebLogic Administrátor/Administrátorka,"Mlynské nivy, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Všeobecná úverová banka, a.s., Intesa Sanpaolo",2 500 EUR/mesiac,/praca/vseobecna-uverova-banka-intesa-sanpaolo/O4535263,2023-04-07
820,Embedded C Dev. - Functional Safety (až 7.350 Eur/měs. - Full-Remote),Práce z domu,Valatron s.r.o.,1 600 EUR/mesiac,/praca/valatron/O4490828,2023-04-07
821,Embedded C dev. - Ethernet/Analog/Audio (až 7.350 Eur/měs. - Full-Remote),Práce z domu,Valatron s.r.o.,2 000 EUR/mesiac,/praca/valatron/O4490827,2023-04-07
822,Backend / Fullstack Python Developer,"Prešovská, Bratislava",SmartBase s. r. o.,2 400 EUR/mesiac,/praca/smartbase/O4144667,2023-04-07
823,Programátor CNC fréz,Martin,Knifetec s. r. o.,2 900 - 7 350 EUR/mesiac,/praca/knifetec/O4535158,2023-04-07
824,Programátor analytik/analytička Senior,"Mlynské nivy, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Všeobecná úverová banka, a.s., Intesa Sanpaolo",2 900 - 7 350 EUR/mesiac,/praca/vseobecna-uverova-banka-intesa-sanpaolo/O4535098,2023-04-07
825,SW Developer,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 300 EUR/mesiac,/praca/asseco-central-europe/O4534988,2023-04-07
826,Liferay programátor,"Košický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",1 500 - 2 000 EUR/mesiac,/praca/asseco-central-europe/O4534985,2023-04-07
827,Liferay programátor,"Banskobystrický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 000 EUR/mesiac,/praca/asseco-central-europe/O4534984,2023-04-07
828,Liferay programátor,"Bratislavský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 200 EUR/mesiac,/praca/asseco-central-europe/O4534983,2023-04-07
829,Analytik - programátor,"OVB Allfinanz Slovensko a.s., Kukuričná, Bratislava 3, Slovensko (Pozícia umožňuje občasnú prácu z domu)",OVB Allfinanz Slovensko a. s.,2 500 EUR/mesiac,/praca/ovb-allfinanz-slovensko/O4442081,2023-04-07
830,React Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 500 EUR/mesiac,/praca/pro-hr/O4534857,2023-04-07
831,IT SQL Report Builder Developer ,Práca z domu,"Data System Soft, spol. s r.o.",2 500 EUR/mesiac,/praca/data-system-soft/O4534791,2023-04-07
832,SW test inženýr - Automotive,"Liptovský Mikuláš, Slovensko (Pozice umožňuje občasnou práci z domu)",CIT-Con SK s. r. o.,2 050 EUR/mesiac,/praca/cit-con-sk/O4232393,2023-04-07
833,Junior SW Developer,"Bratislavský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 800 EUR/mesiac,/praca/asseco-central-europe/O4534712,2023-04-07
834,SW Test Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",50 - 60 EUR/hod.,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4534676,2023-04-07
835,SW Test Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 500 - 2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4534661,2023-04-07
836,React Developer for Telematics,"Sygic, Mlynské nivy, Bratislava, Slovensko (Job with occasional home office)","Sygic, a. s.",1 500 EUR/mesiac,/praca/sygic/O4363903,2023-04-07
837,React (Native) developer,"Karadžičova, Bratislava",01 People s.r.o.,1 800 - 2 200 EUR/mesiac,/praca/01-people/O4203235,2023-04-07
838,Java developer for sports statistics (BE),"Jurkovičova Tepláreň, Bratislava, Slovakia (Job with occasional home office)",Sportradar,1 800 - 2 200 EUR/mesiac,/praca/sportradar/O4318914,2023-04-07
839,Programátor pre DCS systémy,Bratislava,Siemens Slovensko,2 000 - 4 000 EUR/mesiac,/praca/siemens-slovensko/O4534528,2023-04-07
