ID,Main,Location,Corporation,Href,Date
138,Technical Incident Manager (REF84R),Budapest,Deutsche Telekom IT Solutions,/allas/technical_incident_manager_ref84r/EK-7127#adtype=dirCU,2023-02-13
139,Process Manager - Software engineering (REF541Q),Budapest,Deutsche Telekom IT Solutions,/allas/process_manager_software_engineering_ref541q/SQ-6483#adtype=dirCU,2023-02-13
140,German and English Speaking Service Delivery Manager (IT Security) (REF1276Y),Budapest,Deutsche Telekom IT Solutions,/allas/german_and_english_speaking_service_delivery_manager_it_security_ref1276y/GM-0218#adtype=dirCU,2023-02-13
141,Alkalmazás üzemeltető Java fejlesztői tapasztalattal (REF984T),Debrecen,Deutsche Telekom IT Solutions,/allas/alkalmazas_uzemelteto_java_fejlesztoi_tapasztalattal_ref984t/MB-3010#adtype=dirCU,2023-02-13
142,"Microsoft Application Administrator - Skype for Business, Teams (REF974Y)",Budapest,Deutsche Telekom IT Solutions,/allas/microsoft_application_administrator_skype_for_business_teams_ref974y/JS-5858#adtype=dirCU,2023-02-13
143,Developer (REF1307I),Budapest,Deutsche Telekom IT Solutions,/allas/developer_ref1307i/KB-1388#adtype=dirCU,2023-02-13
144,Safety Manager,Budapest,Thyssenkrupp,/allas/safety_manager/XR-1211#adtype=dirCU,2023-02-13
145,Cloud Engineer - Linux (REF1144J),Budapest,Deutsche Telekom IT Solutions,/allas/cloud_engineer_linux_ref1144j/LU-5902#adtype=dirCU,2023-02-13
146,Hardverfejlesztési folyamatgazda,Budapest,Thyssenkrupp,/allas/hardverfejlesztesi_folyamatgazda/XZ-5477#adtype=dirCU,2023-02-13
147,Cyber Security Analyst Tier2 (REF196L),Budapest,Deutsche Telekom IT Solutions,/allas/cyber_security_analyst_tier2_ref196l/BP-8726#adtype=dirCU,2023-02-13
148,Technical Product Manager for HR projects - REF1494J,Budapest,Deutsche Telekom IT Solutions,/allas/technical_product_manager_for_hr_projects_ref1494j/IM-0047#adtype=dirCU,2023-02-13
149,Automotive üzemeltető (Alkalmazás üzemeltető) (REF920M),Budapest,Deutsche Telekom IT Solutions,/allas/automotive_uzemelteto_alkalmazas_uzemelteto_ref920m/TI-9977#adtype=dirCU,2023-02-13
150,DevOps Engineer EDG (TECHNIK HU/ VNI) (REF216Y),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_edg_technik_hu_vni_ref216y/KU-3923#adtype=dirCU,2023-02-13
151,API Developer (REF1084X),Budapest,Deutsche Telekom IT Solutions,/allas/api_developer_ref1084x/IG-5281#adtype=dirCU,2023-02-13
152,Software Engineer in networking Lab enviroment (TC Core/Technik HU) (REF225Q),Budapest,Deutsche Telekom IT Solutions,/allas/software_engineer_in_networking_lab_enviroment_tc_coretechnik_hu_ref225q/AO-3733#adtype=dirCU,2023-02-13
153,AWS Architect - REF341L,Budapest,Deutsche Telekom IT Solutions,/allas/aws_architect_ref341l/KG-7116#adtype=dirCU,2023-02-13
154,Lead Incident Manager - experienced (REF1210J),Budapest,Deutsche Telekom IT Solutions,/allas/lead_incident_manager_experienced_ref1210j/PR-8633#adtype=dirCU,2023-02-13
155,Automation Developer – Migration area,Budapest,Deutsche Telekom IT Solutions,/allas/automation_developer_migration_area/SL-9949#adtype=dirCU,2023-02-13
156,Change Manager (REF1395D) - German and English Speaking,Budapest,Deutsche Telekom IT Solutions,/allas/change_manager_ref1395d_german_and_english_speaking/VR-7087#adtype=dirCU,2023-02-13
157,Technical Process Specialist - Networking field (REF1481Y),Debrecen,Deutsche Telekom IT Solutions,/allas/technical_process_specialist_networking_field_ref1481y/LC-6755#adtype=dirCU,2023-02-13
158,Szoftvertesztelő (experienced/senior) angol nyelvtudással (REF1392I),Budapest,Deutsche Telekom IT Solutions,/allas/szoftvertesztelo_experiencedsenior_angol_nyelvtudassal_ref1392i/FE-3567#adtype=dirCU,2023-02-13
159,Machine Learning Operations (MLOps) Engineer (REF692A),Budapest,Deutsche Telekom IT Solutions,/allas/machine_learning_operations_mlops_engineer_ref692a/DQ-9012#adtype=dirCU,2023-02-13
160,Cloud Architect (REF891C),Budapest,Deutsche Telekom IT Solutions,/allas/cloud_architect_ref891c/DO-4566#adtype=dirCU,2023-02-13
161,Software Developer (Core Media) (REF273X),Budapest,Deutsche Telekom IT Solutions,/allas/software_developer_core_media_ref273x/BX-7484#adtype=dirCU,2023-02-13
162,IT specialista vagyok és a DT-ITS-nél szeretnék dolgozni,Budapest,Deutsche Telekom IT Solutions,/allas/it_specialista_vagyok_es_a_dt_its_nel_szeretnek_dolgozni/CD-3362#adtype=dirCU,2023-02-13
