ID,Main,Location,Corporation,Href,Date
275,Diákmunka - DR Expert,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-dr-expert/2286000,2023-02-28
276,Diákmunka - Beágyazott Szoftverf...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xxiii-kerulet/diakmunka-beagyazott-szoftverfejleszto-gyakornok/2288000,2023-02-28
277,Diákmunka - Field Tester ,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-field-tester-in-oslo/2289000,2023-02-28
278,Diákmunka - Frontend fejlesztő ,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-frontend-fejleszto-juniorgyakornok/2290000,2023-02-28
279,Diákmunka - Tesztautomatizálás f...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-tesztautomatizalas-fejleszto-—-tgmt/2292000,2023-02-28
280,Diákmunka - Full Stack C#/JavaSc...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-full-stack-cjavascript-trainee-for-industrial-project/2277000,2023-02-28
281,Diákmunka - C++ Fejlesztő Gyakornok,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-c-fejleszto-gyakornok/2278000,2023-02-28
282,Diákmunka - Customer Service Rep...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iv-kerulet/diakmunka-customer-service-representative/2279000,2023-02-28
283,Diákmunka - Szoftvertesztelő - w...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xii-kerulet/diakmunka-szoftvertesztelo-webes-frontend/2280000,2023-02-28
284,Diákmunka - IT/monitoring támoga...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-itmonitoring-tamogato-gyakornok/2281000,2023-02-28
285,IT specialist,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/it-specialist/2273000,2023-02-28
286,Function developer - transmission,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/function-developer-transmission/2274000,2023-02-28
287,Software Test Engineer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/software-test-engineer/2275000,2023-02-28
288,Diákmunka -  TestFactory framewo...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunkatestfactory-framework-developer-intern/2271000,2023-02-28
289,Diákmunka - Szoftver- és rendsze...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xiv-kerulet/diakmunka-szoftveres-rendszerfejleszto-gyakornok/2272000,2023-02-28
290,C# OKTATÓ,Országos,Prooktatás Bt.,https://itpeople.hu/allasok/magyarorszag/c-oktato/657000,2023-02-28
291,  Project manager  remote,Baranya megye,cubicfox,https://itpeople.hu/allasok/pecs/project-managerremote/1725000,2023-02-28
292,Java developer,Baranya megye,cubicfox,https://itpeople.hu/allasok/pecs/java-developer/1724000,2023-02-28
293,Medior Backend Developer ,Baranya megye,cubicfox,https://itpeople.hu/allasok/pecs/medior-backend-developer-php/1723000,2023-02-28
294,Senior Backend Developer ,Baranya megye,cubicfox,https://itpeople.hu/allasok/pecs/senior-backend-developer-php/1722000,2023-02-28
295,Medior Backend Developer ,Baranya megye,cubicfox,https://itpeople.hu/allasok/pecs/medior-backend-developer-nodejs/1721000,2023-02-28
