ID,Main,Location,Corporation,Href,Date
157,Robotic Process Automation Specialist,Budapest,Karrier Hungária,/allas/robotic_process_automation_specialist/DO-6948#adtype=indCU,2023-04-04
158,Application Support Engineer,Budapest,EasyHiring Services Kft.,/allas/application_support_engineer/VI-2781#adtype=indCU,2023-04-04
159,Java Developer,Budapest,EasyHiring Services Kft.,/allas/java_developer/PY-0919#adtype=indCU,2023-04-04
160,Informatikai folyamatfejlesztő,Nyíregyháza,EasyHiring Services Kft.,/allas/informatikai_folyamatfejleszto/QV-8446#adtype=indCU,2023-04-04
161,Application Support Specialist,Magyarország,EasyHiring Services Kft.,/allas/application_support_specialist/HJ-5145#adtype=indCU,2023-04-04
162,Advanced IT Audit Analyst,Budapest,EasyHiring Services Kft.,/allas/advanced_it_audit_analyst/JI-0893#adtype=indCU,2023-04-04
163,IT mérnök (Tatabánya),Környe,Hire-One Személyzeti Tanácsadó Kft.,/allas/it_mernok_tatabanya/YN-9938#adtype=indOA,2023-04-04
164,Lead Software Engineer (Java),Budapest,EasyHiring Services Kft.,/allas/lead_software_engineer_java/KV-7535#adtype=indCU,2023-04-04
165,Medior C# Developer,Magyarország,Hays Hungary Kft.,/allas/medior_c_developer/XB-2718#adtype=indCU,2023-04-04
166,DevOps Engineer,Budapest,EasyHiring Services Kft.,/allas/devops_engineer/XY-8181#adtype=indCU,2023-04-04
167,Firmware fejlesztő,Budapest,EasyHiring Services Kft.,/allas/firmware_fejleszto/XM-3821#adtype=indCU,2023-04-04
168,"Biztonságos programozási módszertan oktatása szoftverfejlesztőknek - Online oktatások - Folyékony angol - Remote munkavégzés - Alkalmazott, vállalkozó, részmunkaidő!",Magyarország,EasyHiring Services Kft.,/allas/biztonsagos_programozasi_modszertan_oktatasa_szoftverfejlesztoknek_online_oktatasok_folyekony_angol_remote_munkavegzes_alkalmazott_vallalkozo_reszmunkaido/TS-6711#adtype=indCU,2023-04-04
169,ERP tréner,Nyíregyháza,EasyHiring Services Kft.,/allas/erp_trener/PG-3027#adtype=indCU,2023-04-04
170,Test Automation Engineer,Budapest,EasyHiring Services Kft.,/allas/test_automation_engineer/DD-0156#adtype=indCU,2023-04-04
171,Application engineer,Budapest,EasyHiring Services Kft.,/allas/application_engineer/QE-6132#adtype=indCU,2023-04-04
172,Műanyagipari gépkezelő,Magyarország,EasyHiring Services Kft.,/allas/muanyagipari_gepkezelo/UI-9758#adtype=indCU,2023-04-04
173,Cloud DevOps Engineer,Magyarország,Randstad Hungary Kft,/allas/cloud_devops_engineer/QU-0504#adtype=indCU,2023-04-04
174,Backend fejlesztő,Pécs,Trenkwalder Kft.,/allas/backend_fejleszto/EU-8889#adtype=indCU,2023-04-04
175,Manuális szoftvertesztelő - High-tech személyazonosítás,Budapest,EasyHiring Services Kft.,/allas/manualis_szoftvertesztelo_high_tech_szemelyazonositas/QN-4849#adtype=indCU,2023-04-04
176,Cisco Data 2nd Line Engineer,Magyarország,Hays Hungary Kft.,/allas/cisco_data_2nd_line_engineer/AP-6959#adtype=indCU,2023-04-04
177,Senior IT Recruiter,Budapest,EasyHiring Services Kft.,/allas/senior_it_recruiter/GE-3941#adtype=indCU,2023-04-04
178,Senior Product/UX Designer,Budapest,Hays Hungary Kft.,/allas/senior_productux_designer/QJ-4286#adtype=indCU,2023-04-04
179,System Engineer Technical Service,Budaörs,EasyHiring Services Kft.,/allas/system_engineer_technical_service/RT-2479#adtype=indCU,2023-04-04
180,Software Engineering Lead (autonomous driving platform),Magyarország,EasyHiring Services Kft.,/allas/software_engineering_lead_autonomous_driving_platform/IH-9503#adtype=indCU,2023-04-04
181,Hálózatépítő munkatárs,Algyő,EasyHiring Services Kft.,/allas/halozatepito_munkatars/UM-4379#adtype=indCU,2023-04-04
182,Security Tech Specialist,Magyarország,Hays Hungary Kft.,/allas/security_tech_specialist/KK-6298#adtype=indCU,2023-04-04
183,IT munkatárs,Sajóbábony,Trenkwalder Kft.,/allas/it_munkatars/CM-9908#adtype=indCU,2023-04-04
184,SW Developer Business Apps Backend,Veszprém,Hire-One Személyzeti Tanácsadó Kft.,/allas/sw_developer_business_apps_backend/CL-5258#adtype=indOA,2023-04-04
185,German speaking ITIS Team Lead,Budapest,EasyHiring Services Kft.,/allas/german_speaking_itis_team_lead/HZ-7601#adtype=indCU,2023-04-04
186,IT Engineer,Budapest,EasyHiring Services Kft.,/allas/it_engineer/JG-0627#adtype=indCU,2023-04-04
187,Embedded Penetration Tester (Ethical Hacker),Budapest,Hays Hungary Kft.,/allas/embedded_penetration_tester_ethical_hacker/YE-2237#adtype=indCU,2023-04-04
188,Onsite IT Operations Specialist,Magyarország,EasyHiring Services Kft.,/allas/onsite_it_operations_specialist/EN-8531#adtype=indCU,2023-04-04
189,Projektkoordinátor,Budapest,EasyHiring Services Kft.,/allas/projektkoordinator/MK-3442#adtype=indCU,2023-04-04
190,Technical Support Engineer,Budaörs,EasyHiring Services Kft.,/allas/technical_support_engineer/SO-3163#adtype=indCU,2023-04-04
191,"Senior Java backend fejlesztő - JEE, Spring, CI/CD - 8 fős fejlesztői csapat - 50% HO!",Budapest,EasyHiring Services Kft.,/allas/senior_java_backend_fejleszto_jee_spring_cicd_8_fos_fejlesztoi_csapat_50_ho/XH-2556#adtype=indCU,2023-04-04
192,Art Director Team Lead - Játékfejlesztés,Budapest,EasyHiring Services Kft.,/allas/art_director_team_lead_jatekfejlesztes/YI-7708#adtype=indCU,2023-04-04
193,Cloud DevOps Engineer,Magyarország,EasyHiring Services Kft.,/allas/cloud_devops_engineer/TL-8746#adtype=indCU,2023-04-04
194,System Administrator,Budapest,Hays Hungary Kft.,/allas/system_administrator/YL-5344#adtype=indCU,2023-04-04
195,Back end developer,Budapest,EasyHiring Services Kft.,/allas/back_end_developer/YM-8046#adtype=indCU,2023-04-04
196,Security Architect,Budapest,EasyHiring Services Kft.,/allas/security_architect/NC-6368#adtype=indCU,2023-04-04
197,MSSQL Database Administrator,Magyarország,EasyHiring Services Kft.,/allas/mssql_database_administrator/VV-6438#adtype=indCU,2023-04-04
198,Intermediate DevOps Engineer,Budapest,EasyHiring Services Kft.,/allas/intermediate_devops_engineer/WV-4363#adtype=indCU,2023-04-04
199,"PHP backend fejlesztő - Telco szektor - 11. ker, Remote munkavégzés!",Budapest,EasyHiring Services Kft.,/allas/php_backend_fejleszto_telco_szektor_11_ker_remote_munkavegzes/ID-2761#adtype=indCU,2023-04-04
200,Szoftverfejlesztő (Veszprém,megye,Trenkwalder Kft.,/allas/szoftverfejleszto/GA-9375#adtype=indCU,2023-04-04
201,Network Operations Team Lead,Budapest,EasyHiring Services Kft.,/allas/network_operations_team_lead/OH-5348#adtype=indCU,2023-04-04
202,Tesztmérnök,Győr,Hays Hungary Kft.,/allas/tesztmernok/GC-8107#adtype=indCU,2023-04-04
203,Platform Engineer,Budapest,Hays Hungary Kft.,/allas/platform_engineer/KY-4384#adtype=indCU,2023-04-04
204,Test Engineer (Jira),Magyarország,Hays Hungary Kft.,/allas/test_engineer_jira/IG-3593#adtype=indCU,2023-04-04
205,Software Engineer,Budapest,EasyHiring Services Kft.,/allas/software_engineer/IA-6438#adtype=indCU,2023-04-04
